"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","32943","Юзер отменяет билд, который уже в очереди","","Fri Jan 16 18:24:23 UTC 2026","passed","Fri Jan 16 18:24:56 UTC 2026","","ui.builds.BuildTest","ui.builds.BuildTest","userCanCancelBuildFromQueue"
"","979","Юзер не может отменить несуществующий билд [2] invalidId=-2147483648","","Fri Jan 16 18:23:43 UTC 2026","passed","Fri Jan 16 18:23:44 UTC 2026","","api.builds.BuildNegativeTest","api.builds.BuildNegativeTest","userCantCancelNonExistedBuild"
"","982","Юзер отменяет билд","","Fri Jan 16 18:23:47 UTC 2026","passed","Fri Jan 16 18:23:48 UTC 2026","","api.builds.BuildPositiveTest","api.builds.BuildPositiveTest","userCanGetBuild"
"","201","Успешное создание пользователя [1] username=serGiO, password=pPas123","","Fri Jan 16 18:24:10 UTC 2026","passed","Fri Jan 16 18:24:10 UTC 2026","","api.users.CreateUserTest","api.users.CreateUserTest","successfulCreationUserWithValidData"
"","665","Редактировнаие проекта","","Fri Jan 16 18:23:50 UTC 2026","passed","Fri Jan 16 18:23:50 UTC 2026","","api.projects.UpdateProjectTest","api.projects.UpdateProjectTest","userCanUpdateProjectDescription"
"","466","Неуспешная авторизация агента пользователем с ролью 'USER'","","Fri Jan 16 18:24:09 UTC 2026","passed","Fri Jan 16 18:24:09 UTC 2026","","api.agents.UpdateAgentTest","api.agents.UpdateAgentTest","nonAgentManagerCanNotAuthorizedAgentTest"
"","613","Неспешное создание проекта из репозитория с невалидным id [2] id=JSwTZmNKQogaTYvsSLASWCUVEWUXdYmGhAnzDhueOxvYOxaZMmAYeqXUoPXZmnUoHGwoBxpWiAiKMUdwaAqqXuiBPpdWJEWHVrCKaFaBpOsNeSEfdvwpszpyPpKXBsTqrFXTDJANDtUdDXeHMwZrqBQltgvztVDauyVIbSAMYfefGGVfrauUrKEvclgkAoFdeumucdQGMNBuMOojVyEJIjVJgdjKbahBmk, expectedError=PROJECT_ID_TOO_LONG","","Fri Jan 16 18:24:00 UTC 2026","passed","Fri Jan 16 18:24:00 UTC 2026","","api.projects.CreateProjectTest","api.projects.CreateProjectTest","userCannotCreateProjectFromRepositoryWithInvalidData"
"","541","Неспешное создание проекта мануально с невалидным id [1] id=, expectedError=PROJECT_ID_EMPTY","","Fri Jan 16 18:23:53 UTC 2026","passed","Fri Jan 16 18:23:54 UTC 2026","","api.projects.CreateProjectTest","api.projects.CreateProjectTest","userCannotCreateProjectManuallyWithInvalidData"
"","476","Неспешное создание проекта из репозитория с невалидным id [5] id=iд, expectedError=PROJECT_ID_NON_LATIN","","Fri Jan 16 18:24:01 UTC 2026","passed","Fri Jan 16 18:24:02 UTC 2026","","api.projects.CreateProjectTest","api.projects.CreateProjectTest","userCannotCreateProjectFromRepositoryWithInvalidData"
"","335","Успешное обновление имени","","Fri Jan 16 18:24:16 UTC 2026","passed","Fri Jan 16 18:24:16 UTC 2026","","api.buildType.UpdateBuildTypeTest","api.buildType.UpdateBuildTypeTest","userCanUpdateBuildTypeName"
"","1230","Юзер не может создать билд с невалидным buildType [1] buildTypeId=, expectedError=NOTHING_FOUND_BY_LOCATOR","","Fri Jan 16 18:23:39 UTC 2026","passed","Fri Jan 16 18:23:40 UTC 2026","","api.builds.BuildNegativeTest","api.builds.BuildNegativeTest","userCanNotCreateBuildWithInvalidBuildType"
"","329","Неуспешное редактирование пользователя,такой username уже существует","","Fri Jan 16 18:24:13 UTC 2026","passed","Fri Jan 16 18:24:13 UTC 2026","","api.users.UpdateUserTest","api.users.UpdateUserTest","unsuccessfullyUpdateUserWithSameUsername"
"","539","Неспешное создание проекта из репозитория с невалидным id [3] id=_id, expectedError=PROJECT_ID_STARTS_WITH_UNDERSCORE","","Fri Jan 16 18:24:00 UTC 2026","passed","Fri Jan 16 18:24:01 UTC 2026","","api.projects.CreateProjectTest","api.projects.CreateProjectTest","userCannotCreateProjectFromRepositoryWithInvalidData"
"","11871","Редактировнаие проекта","","Fri Jan 16 18:25:02 UTC 2026","passed","Fri Jan 16 18:25:14 UTC 2026","","ui.projects.UpdateProjectTest","ui.projects.UpdateProjectTest","userCanUpdateProject"
"","7898","Успешная деавторизация агента","","Fri Jan 16 18:26:11 UTC 2026","passed","Fri Jan 16 18:26:19 UTC 2026","","ui.agents.AgentsUiTest","ui.agents.AgentsUiTest","userCanAnAuthorizedAgent"
"","384","Успешное удаление Build Type","","Fri Jan 16 18:24:16 UTC 2026","passed","Fri Jan 16 18:24:17 UTC 2026","","api.buildType.DeleteBuildTypeTest","api.buildType.DeleteBuildTypeTest","userCanDeleteBuildType"
"","7016","Успешное создание проекта мануально","","Fri Jan 16 18:25:21 UTC 2026","failed","Fri Jan 16 18:25:28 UTC 2026","","ui.projects.CreateProjectTest","ui.projects.CreateProjectTest","userCanCreateProjectManually"
"","2719","Успешное создание пользователя","","Fri Jan 16 18:26:43 UTC 2026","passed","Fri Jan 16 18:26:45 UTC 2026","","ui.users.CreateUserTest","ui.users.CreateUserTest","successfullyCreateUser"
"","7098","Удаление проекта","","Fri Jan 16 18:25:14 UTC 2026","passed","Fri Jan 16 18:25:21 UTC 2026","","ui.projects.DeleteProjectTest","ui.projects.DeleteProjectTest","userCanDeleteProject"
"","73","Успешное удаление пользователя","","Fri Jan 16 18:24:14 UTC 2026","passed","Fri Jan 16 18:24:14 UTC 2026","","api.users.DeleteUserTest","api.users.DeleteUserTest","successfullyDeleteUser"
"","0","Неуспешное редактирование пользователя, пустой password","","Fri Jan 16 18:24:12 UTC 2026","skipped","Fri Jan 16 18:24:12 UTC 2026","","api.users.UpdateUserTest","api.users.UpdateUserTest","unsuccessfullyUpdateUserWithEmptyPassword"
"","375","Успешное выключение агента","","Fri Jan 16 18:24:10 UTC 2026","passed","Fri Jan 16 18:24:10 UTC 2026","","api.agents.UpdateAgentTest","api.agents.UpdateAgentTest","userCanDisableAgentTest"
